Sequence Length,Hidden Size,Loss Vector,Accuracy
22,13,"[0.779324471950531, 0.7443850040435791, 0.7305201888084412, 0.7236027717590332, 0.7224000692367554, 0.7299207448959351, 0.702472448348999, 0.7202362418174744, 0.700470507144928, 0.6961876153945923]",0.715
22,14,"[0.8697173595428467, 0.8148713111877441, 0.777851402759552, 0.7528080940246582, 0.7360967993736267, 0.7249930500984192, 0.7177333831787109, 0.7141086459159851, 0.7194557189941406, 0.7126961350440979]",0.6
22,15,"[0.7552182078361511, 0.7359750270843506, 0.7278285026550293, 0.7087676525115967, 0.7008588314056396, 0.7008036375045776, 0.6986183524131775, 0.6958314180374146, 0.6945300102233887, 0.6938152313232422]",0.735
22,16,"[0.7644691467285156, 0.7316909432411194, 0.7328985929489136, 0.7760992646217346, 0.7326329350471497, 0.7281513214111328, 0.7025676369667053, 0.6946405172348022, 0.6936725974082947, 0.6934627890586853]",0.72
22,17,"[0.6237883567810059, 0.6493585705757141, 0.6526373624801636, 0.6480692028999329, 0.5424642562866211, 0.42891252040863037, 0.4070794880390167, 0.34063518047332764, 0.31821268796920776, 0.31553372740745544]",0.945
22,18,"[0.6330628395080566, 0.6637184619903564, 0.6763375401496887, 0.6828632950782776, 0.686428427696228, 0.6884040832519531, 0.6893806457519531, 0.6891272664070129, 0.37334898114204407, 0.3679785132408142]",0.765
22,19,"[0.7485070824623108, 0.7328116297721863, 0.728518009185791, 0.7273088693618774, 0.7277907729148865, 0.73023921251297, 0.7060666680335999, 0.7048752307891846, 0.7004255056381226, 0.7006788849830627]",0.6
22,20,"[0.6169723272323608, 0.6133521795272827, 0.5174499750137329, 0.5228238105773926, 0.4654857814311981, 0.3552427589893341, 0.32718566060066223, 0.31877636909484863, 0.3162514269351959, 0.3172585070133209]",0.695
22,21,"[0.6547209620475769, 0.6621084809303284, 0.6308149099349976, 0.6827573776245117, 0.6839585304260254, 0.6305227279663086, 0.6864804625511169, 0.406204491853714, 0.5707031488418579, 0.6894529461860657]",0.49
22,22,"[0.7314037680625916, 0.7091166377067566, 0.7026609182357788, 0.6996558308601379, 0.6980245113372803, 0.6971367001533508, 0.6968532204627991, 0.7006039619445801, 0.7017302513122559, 0.7056658864021301]",0.485
22,23,"[0.6577998995780945, 0.6741614937782288, 0.680943489074707, 0.6844099164009094, 0.6859523057937622, 0.379949688911438, 0.3837752640247345, 0.3868269622325897, 0.3890880346298218, 0.3910292088985443]",0.75
22,24,"[0.6690808534622192, 0.6831694841384888, 0.6879814267158508, 0.6901548504829407, 0.691275417804718, 0.6919087767601013, 0.6922909021377563, 0.6925314664840698, 0.6926865577697754, 0.6927869915962219]",0.455
22,25,"[0.6426547169685364, 0.6749475002288818, 0.6851496696472168, 0.6887977123260498, 0.6901808977127075, 0.692171573638916, 0.6928504109382629, 0.6930554509162903, 0.6931196451187134, 0.6931360363960266]",0.745
22,26,"[0.7373287677764893, 0.7182337641716003, 0.7312744855880737, 0.7151408791542053, 0.6976353526115417, 0.6937805414199829, 0.6933006048202515, 0.6931869983673096, 0.6931602358818054, 0.693152129650116]",0.705
23,2,"[0.5823962092399597, 0.6055545210838318, 0.6225712299346924, 0.6345321536064148, 0.6429672241210938, 0.6491342782974243, 0.6538207530975342, 0.6574999690055847, 0.6604650616645813, 0.6629056334495544]",0.505
23,3,"[0.5488253831863403, 0.5786557793617249, 0.5967129468917847, 0.6083530783653259, 0.6158773303031921, 0.6176713109016418, 0.5957059264183044, 0.5220997333526611, 0.4407777190208435, 0.3878189027309418]",0.595
23,4,"[0.5507383346557617, 0.5738925933837891, 0.4824686646461487, 0.42227163910865784, 0.39284104108810425, 0.3749777376651764, 0.36394163966178894, 0.3567648231983185, 0.3516727089881897, 0.34778639674186707]",0.525
23,5,"[0.5671015977859497, 0.6234400868415833, 0.6438943147659302, 0.6553767919540405, 0.6628948450088501, 0.6682133674621582, 0.6721786856651306, 0.6752474308013916, 0.677686870098114, 0.6796655654907227]",0.475
23,6,"[0.8340273499488831, 0.7804877758026123, 0.757136344909668, 0.744192361831665, 0.7363088726997375, 0.7314745783805847, 0.7288214564323425, 0.7279204726219177, 0.7256041765213013, 0.7192692160606384]",0.615
23,7,"[0.8497710824012756, 0.9054125547409058, 0.8756095170974731, 0.8688110113143921, 0.8712493777275085, 0.885029673576355, 0.9060076475143433, 0.8622111082077026, 0.8125749230384827, 0.7837414145469666]",0.615
23,8,"[0.5887752175331116, 0.6362416744232178, 0.6531411409378052, 0.6624089479446411, 0.6682817935943604, 0.6722425222396851, 0.6749555468559265, 0.6767452955245972, 0.6777539849281311, 0.6780015826225281]",0.505
23,9,"[0.7935731410980225, 0.7423558831214905, 0.7274539470672607, 0.7203471660614014, 0.7162617444992065, 0.7140852212905884, 0.7137318253517151, 0.7149121165275574, 0.7172658443450928, 0.7138304114341736]",0.555
23,10,"[0.6167907118797302, 0.6521525979042053, 0.6652602553367615, 0.6724764108657837, 0.6770618557929993, 0.6801980137825012, 0.6824494004249573, 0.6841230988502502, 0.6854007244110107, 0.6863964200019836]",0.505
23,11,"[0.6116538643836975, 0.6382945775985718, 0.6471492052078247, 0.647068202495575, 0.6077829003334045, 0.6137980818748474, 0.6328529119491577, 0.636226236820221, 0.6342800259590149, 0.6308804154396057]",0.63
23,12,"[0.6043928861618042, 0.6415307521820068, 0.6540761590003967, 0.6605437994003296, 0.6638016104698181, 0.6643296480178833, 0.6612300276756287, 0.6666930317878723, 0.6754181981086731, 0.6813097596168518]",0.54
23,13,"[0.915156364440918, 0.8713641166687012, 0.8444855809211731, 0.8260159492492676, 0.8134893774986267, 0.8063955307006836, 0.8062385320663452, 0.816392719745636, 0.8302812576293945, 0.8509774208068848]",0.64
23,14,"[0.7392271757125854, 0.7132716774940491, 0.7046782970428467, 0.7004501819610596, 0.6980250477790833, 0.6965171694755554, 0.6955311298370361, 0.6948634386062622, 0.6944000720977783, 0.6940723657608032]",0.45
23,15,"[0.7451478838920593, 0.7273575067520142, 0.7199745178222656, 0.7158802151679993, 0.713663637638092, 0.7129798531532288, 0.7139633297920227, 0.709356427192688, 0.7037160992622375, 0.7004002332687378]",0.565
23,16,"[0.6590679287910461, 0.6769170761108398, 0.6834644079208374, 0.6867702007293701, 0.688668966293335, 0.6898439526557922, 0.6906054019927979, 0.6911131739616394, 0.6914594173431396, 0.691706120967865]",0.455
23,17,"[0.7511616349220276, 0.7224168181419373, 0.7118946313858032, 0.7064653038978577, 0.703268826007843, 0.7012619972229004, 0.6999719142913818, 0.699170708656311, 0.6987975239753723, 0.700038731098175]",0.505
23,18,"[0.7255871295928955, 0.7079663872718811, 0.7014488577842712, 0.6982809901237488, 0.6965121626853943, 0.695438802242279, 0.6947504878044128, 0.6942917108535767, 0.6939773559570312, 0.6937574148178101]",0.455
23,19,"[0.6461362838745117, 0.6713332533836365, 0.6803795099258423, 0.6848609447479248, 0.6873891949653625, 0.6889353394508362, 0.6899227499961853, 0.6905388832092285, 0.6908053159713745, 0.6901315450668335]",0.47
23,20,"[0.7194711565971375, 0.7044166922569275, 0.6991775631904602, 0.6967423558235168, 0.6954763531684875, 0.6947611570358276, 0.6943317651748657, 0.694064736366272, 0.6938976049423218, 0.6937974095344543]",0.455
23,21,"[0.6517904996871948, 0.6662102937698364, 0.6704739332199097, 0.6705638766288757, 0.6575862765312195, 0.6783475875854492, 0.677935779094696, 0.6565747857093811, 0.5975587964057922, 0.3457757532596588]",0.605
23,22,"[0.7205727100372314, 0.7062147259712219, 0.7012483477592468, 0.6987320780754089, 0.6972445249557495, 0.6962950229644775, 0.6956623792648315, 0.6952289342880249, 0.6949251294136047, 0.6947053670883179]",0.49
23,23,"[0.6590049266815186, 0.6794326305389404, 0.6858112812042236, 0.6884047985076904, 0.689423680305481, 0.6893668174743652, 0.687670886516571, 0.6752690672874451, 0.6292297840118408, 0.6603733897209167]",0.53
23,24,"[0.6583744287490845, 0.6752269268035889, 0.681069552898407, 0.6829038262367249, 0.6799911856651306, 0.5439057350158691, 0.4909108877182007, 0.43263787031173706, 0.6417531967163086, 0.38824906945228577]",0.605
23,25,"[0.6734058856964111, 0.6847023367881775, 0.6886345744132996, 0.6905027031898499, 0.6914862394332886, 0.6920416355133057, 0.6923735737800598, 0.69258052110672, 0.6927133798599243, 0.6927996277809143]",0.46
23,26,"[0.6752683520317078, 0.68537437915802, 0.6891604065895081, 0.6908814311027527, 0.6917599439620972, 0.6922518610954285, 0.6925471425056458, 0.6927335858345032, 0.6928557753562927, 0.6929381489753723]",0.475
24,2,"[0.5551780462265015, 0.5862339735031128, 0.6053269505500793, 0.6184110045433044, 0.6280726790428162, 0.6355583667755127, 0.6415489912033081, 0.6464548707008362, 0.6505433320999146, 0.6539979577064514]",0.505
24,3,"[0.84754478931427, 0.8020645380020142, 0.7774475812911987, 0.7616792917251587, 0.7505874633789062, 0.742317259311676, 0.735905647277832, 0.7307958602905273, 0.7266384959220886, 0.723200798034668]",0.49
24,4,"[0.5671880841255188, 0.6071774363517761, 0.6331003904342651, 0.6472338438034058, 0.6562860608100891, 0.6627452373504639, 0.6676390171051025, 0.6714848279953003, 0.6745815277099609, 0.6771186590194702]",0.445
24,5,"[0.5751293897628784, 0.613215446472168, 0.6329553127288818, 0.6443725824356079, 0.6518722772598267, 0.6572089195251465, 0.6611949801445007, 0.6642625331878662, 0.6666680574417114, 0.6685759425163269]",0.525
24,6,"[0.5878223776817322, 0.6332842111587524, 0.6515964269638062, 0.6610442399978638, 0.6668123006820679, 0.6705905199050903, 0.6728973984718323, 0.6732913851737976, 0.6728894114494324, 0.682547390460968]",0.645
24,7,"[0.9243707656860352, 0.8550450801849365, 0.8192999362945557, 0.7956258058547974, 0.7782272100448608, 0.7651503086090088, 0.7559949159622192, 0.7607395648956299, 0.7559061646461487, 0.750083863735199]",0.56
24,8,"[0.6146039962768555, 0.6490430235862732, 0.6627912521362305, 0.6705209016799927, 0.6755052804946899, 0.678970456123352, 0.6815001964569092, 0.6834236979484558, 0.6849561333656311, 0.6862516403198242]",0.465
24,9,"[0.7703189253807068, 0.7369640469551086, 0.7239122986793518, 0.7165720462799072, 0.7118489146232605, 0.7086242437362671, 0.7064449787139893, 0.7055178880691528, 0.710641086101532, 0.7072975635528564]",0.565
24,10,"[0.5991324186325073, 0.6365893483161926, 0.651972234249115, 0.6599827408790588, 0.6641305088996887, 0.664517343044281, 0.5013142824172974, 0.41722366213798523, 0.4236948490142822, 0.38638657331466675]",0.76
24,11,"[0.6205952763557434, 0.6524179577827454, 0.6648715734481812, 0.671757161617279, 0.6761983036994934, 0.6792904138565063, 0.6815397143363953, 0.6832197904586792, 0.6844922304153442, 0.6854560971260071]",0.505
24,12,"[0.5313007831573486, 0.5603346228599548, 0.5724527835845947, 0.5895405411720276, 0.6044864654541016, 0.6120272874832153, 0.6287533640861511, 0.6434658765792847, 0.6573387980461121, 0.6683435440063477]",0.69
24,13,"[0.773450493812561, 0.7336061596870422, 0.7201576232910156, 0.7131573557853699, 0.7090006470680237, 0.7065350413322449, 0.7055644392967224, 0.7070032358169556, 1.179720401763916, 1.1731643676757812]",0.77
24,14,"[0.6489711999893188, 0.66548752784729, 0.6716885566711426, 0.674373209476471, 0.678696870803833, 0.6863604784011841, 0.6889846920967102, 0.691098153591156, 0.6920477151870728, 0.6926136016845703]",0.755
24,15,"[0.752434492111206, 0.7314109802246094, 0.7294609546661377, 0.7091930508613586, 0.6985599398612976, 0.6955342292785645, 0.6942317485809326, 0.6936160922050476, 0.6933584809303284, 0.6932471990585327]",0.655
24,16,"[0.7487702965736389, 0.7218957543373108, 0.7124946713447571, 0.7075099349021912, 0.7044410109519958, 0.7024183869361877, 0.7010506391525269, 0.7001623511314392, 0.6998277902603149, 0.7033872604370117]",0.505
24,17,"[0.8548932075500488, 0.8757709264755249, 0.9352676868438721, 1.1587942838668823, 0.8795542120933533, 0.9810571670532227, 0.9971548914909363, 0.9701086282730103, 0.9073581695556641, 0.777889609336853]",0.65
24,18,"[0.7336828112602234, 0.7165639996528625, 0.7096694707870483, 0.7056242227554321, 0.7030072808265686, 0.7013066411018372, 0.7003830671310425, 0.701341450214386, 0.764415442943573, 1.1012859344482422]",0.705
24,19,"[0.7297214865684509, 0.7082536220550537, 0.7013511061668396, 0.6980453133583069, 0.6962391138076782, 0.6951717138290405, 0.6945062279701233, 0.6940757632255554, 0.6937901377677917, 0.6935970187187195]",0.46
24,20,"[0.7436214089393616, 0.7209766507148743, 0.7133346199989319, 0.7124456763267517, 0.7351685166358948, 0.7214782238006592, 0.7164660096168518, 0.7161317467689514, 0.7194070816040039, 0.7485519051551819]",0.5
24,21,"[0.7317801713943481, 0.7128692269325256, 0.7059108018875122, 0.7040441036224365, 0.7406562566757202, 0.6974570155143738, 0.6941052079200745, 0.6937341094017029, 0.6933240294456482, 0.6932798624038696]",0.705
24,22,"[0.7416173815727234, 0.7189258337020874, 0.7113640904426575, 0.7085060477256775, 0.7300489544868469, 0.751563310623169, 0.7261176109313965, 0.7056795954704285, 0.6982675194740295, 0.696563720703125]",0.65
24,23,"[0.7218822240829468, 0.7031779289245605, 0.6979752779006958, 0.6959145069122314, 0.6949606537818909, 0.6945247054100037, 0.6939854025840759, 0.6941882967948914, 0.6939634680747986, 0.693882167339325]",0.76
24,24,"[0.8514477014541626, 0.7905781865119934, 0.7493698000907898, 0.7257840633392334, 0.7182118892669678, 0.7065643668174744, 0.7028254866600037, 0.7011414170265198, 0.6997977495193481, 0.6983868479728699]",0.805
24,25,"[0.7181587815284729, 0.7049076557159424, 0.7000977993011475, 0.6977486610412598, 0.696480929851532, 0.6957780718803406, 0.6954193711280823, 0.6969350576400757, 1.111047387123108, 1.141101598739624]",0.805
24,26,"[0.7764078974723816, 0.7571004629135132, 0.7584266066551208, 1.239806890487671, 1.2358109951019287, 1.235576868057251, 1.1855037212371826, 1.2192213535308838, 1.1622662544250488, 1.0698565244674683]",0.905
25,2,"[0.8288545608520508, 0.7833893895149231, 0.7621928453445435, 0.7493434548377991, 0.7403537631034851, 0.7335805892944336, 0.7282498478889465, 0.7239342331886292, 0.7203699350357056, 0.7173813581466675]",0.445
25,3,"[0.48904722929000854, 0.46791476011276245, 0.4464511275291443, 0.43109849095344543, 0.41824954748153687, 0.40731385350227356, 0.39783984422683716, 0.38949471712112427, 0.3820401132106781, 0.37536194920539856]",0.54
25,4,"[0.8390614986419678, 0.7873009443283081, 0.7633252739906311, 0.7487537860870361, 0.7387980222702026, 0.7315388917922974, 0.7260199189186096, 0.7216975688934326, 0.7182354927062988, 0.7154123783111572]",0.49
25,5,"[0.8165652751922607, 0.7681629657745361, 0.748890221118927, 0.7376358509063721, 0.7301912307739258, 0.7249066829681396, 0.720971405506134, 0.717943012714386, 0.7155580520629883, 0.7136483192443848]",0.515
25,6,"[0.584834098815918, 0.6154706478118896, 0.6320765614509583, 0.6419823169708252, 0.6485036015510559, 0.6530851721763611, 0.6564293503761292, 0.6589162945747375, 0.6607685685157776, 0.6621206998825073]",0.555
25,7,"[0.5955063104629517, 0.6380157470703125, 0.6538519263267517, 0.6625373363494873, 0.6681762337684631, 0.6720489263534546, 0.6741922497749329, 0.676156222820282, 0.6811614036560059, 0.6849626302719116]",0.56
25,8,"[0.7972912788391113, 0.7616109251976013, 0.7492056488990784, 0.7515045404434204, 0.7494094371795654, 0.7407383322715759, 0.7230262160301208, 0.7126560211181641, 0.7066511511802673, 0.7031900882720947]",0.625
25,9,"[0.8459357619285583, 0.814732551574707, 0.794318675994873, 0.7778241634368896, 0.7642523050308228, 0.7532488703727722, 0.7444575428962708, 0.737510085105896, 0.7320799827575684, 0.7279130220413208]",0.47
25,10,"[0.6119074821472168, 0.6468932032585144, 0.6600486636161804, 0.6673660278320312, 0.6721233129501343, 0.6754642128944397, 0.6779077053070068, 0.6797339916229248, 0.681117594242096, 0.6821807026863098]",0.505
25,11,"[0.6221848726272583, 0.6386483907699585, 0.6213316321372986, 0.6103594303131104, 0.5961050987243652, 0.543027937412262, 0.48135703802108765, 0.4043543338775635, 0.3883243203163147, 0.34129610657691956]",0.7
25,12,"[0.8847392797470093, 0.8447210788726807, 0.8038486242294312, 0.7816692590713501, 0.7680354118347168, 0.7593919038772583, 0.7534041404724121, 0.750723659992218, 0.7441596984863281, 0.7407103776931763]",0.585
25,13,"[0.7732044458389282, 0.7348892688751221, 0.7219328284263611, 0.7148795127868652, 0.7103422284126282, 0.7071788907051086, 0.7048675417900085, 0.7031265497207642, 0.7017877101898193, 0.7007434964179993]",0.51
25,14,"[0.7492061853408813, 0.7257213592529297, 0.7171070575714111, 0.7125783562660217, 0.7101320624351501, 0.7054667472839355, 0.7029317021369934, 0.7013229727745056, 0.7007483243942261, 0.6991969347000122]",0.53
25,15,"[0.6446835398674011, 0.6638786792755127, 0.6720856428146362, 0.6768105030059814, 0.6798732876777649, 0.6819780468940735, 0.6834641695022583, 0.684514582157135, 0.6852220296859741, 0.6855661273002625]",0.515
25,16,"[0.6222233176231384, 0.610884428024292, 0.631181538105011, 0.6395370960235596, 0.6312522888183594, 0.681555449962616, 0.6811612844467163, 0.6832165122032166, 0.6834766864776611, 0.6825414896011353]",0.535
25,17,"[0.6434133648872375, 0.6666524410247803, 0.6761542558670044, 0.6809722185134888, 0.6833289861679077, 0.6835597157478333, 0.6811360716819763, 0.6745375990867615, 0.6646144390106201, 0.6526755690574646]",0.5
25,18,"[0.7640185356140137, 0.7395563125610352, 0.736383318901062, 0.7262887358665466, 0.7108117341995239, 0.7047216296195984, 0.7016929984092712, 0.6972127556800842, 0.6956120133399963, 0.6949909329414368]",0.615
25,19,"[0.768007755279541, 0.7282590270042419, 0.7329514026641846, 0.7947922348976135, 1.0624803304672241, 0.9831881523132324, 1.1015506982803345, 1.0513126850128174, 1.1193174123764038, 1.1153184175491333]",0.61
25,20,"[0.8676468133926392, 0.8377431035041809, 0.8187977075576782, 0.8062106966972351, 0.7979620695114136, 0.7927058935165405, 0.7893398404121399, 0.772225022315979, 0.766293466091156, 0.7560022473335266]",0.69
25,21,"[0.7416329383850098, 0.7152271270751953, 0.7051637768745422, 0.700289785861969, 0.6976812481880188, 0.6961688995361328, 0.6952338218688965, 0.6946269869804382, 0.694219172000885, 0.6939384937286377]",0.475
25,22,"[0.6424895524978638, 0.6604706048965454, 0.6612802147865295, 0.6478887796401978, 0.6647613644599915, 0.6820764541625977, 0.6876959204673767, 0.690163254737854, 0.6908045411109924, 0.6902512311935425]",0.545
25,23,"[0.5442425608634949, 0.5980798006057739, 0.6331823468208313, 0.6541222929954529, 0.6667494773864746, 0.6747048497200012, 0.679917573928833, 0.6834073662757874, 0.6857060790061951, 0.6867820620536804]",0.465
25,24,"[0.660685122013092, 0.6747527718544006, 0.6815543174743652, 0.6852432489395142, 0.6871600151062012, 0.6879562139511108, 0.6874912977218628, 0.3217412829399109, 0.4525957405567169, 0.4715445041656494]",0.53
25,25,"[0.6729953289031982, 0.6812950372695923, 0.685103714466095, 0.6873090863227844, 0.6886765360832214, 0.6895511746406555, 0.6901087164878845, 0.6904639601707458, 0.6906711459159851, 0.6907117366790771]",0.53
25,26,"[0.7133970856666565, 0.7020405530929565, 0.6979261636734009, 0.6960579752922058, 0.6951072812080383, 0.6945928931236267, 0.6943273544311523, 0.6942843794822693, 0.6981567144393921, 0.6997990012168884]",0.48
26,2,"[0.9247992038726807, 0.85468590259552, 0.8164652585983276, 0.7922252416610718, 0.7754111289978027, 0.763033390045166, 0.7535338997840881, 0.7460182309150696, 0.73993319272995, 0.7349157929420471]",0.475
26,3,"[0.576413094997406, 0.6040300130844116, 0.6203010678291321, 0.6319588422775269, 0.6406674385070801, 0.6481319665908813, 0.6567997336387634, 0.665391743183136, 0.6722214221954346, 0.6770294904708862]",0.625
26,4,"[0.9405831098556519, 0.8641384840011597, 0.8255103826522827, 0.8014334440231323, 0.7840033769607544, 0.7705302238464355, 0.7598180770874023, 0.7511984705924988, 0.7442263960838318, 0.7385720610618591]",0.505
26,5,"[0.5815951824188232, 0.6225857138633728, 0.6413330435752869, 0.6522517204284668, 0.6594774723052979, 0.6646381616592407, 0.6685182452201843, 0.6715418100357056, 0.6739594340324402, 0.6759300231933594]",0.495
26,6,"[0.5903133153915405, 0.6365616321563721, 0.6535077095031738, 0.663227915763855, 0.6697016358375549, 0.6743364930152893, 0.6777937412261963, 0.6804402470588684, 0.6825025677680969, 0.6841309070587158]",0.45
26,7,"[0.5906422734260559, 0.6306926608085632, 0.6488856077194214, 0.6596332788467407, 0.6667930483818054, 0.6718520522117615, 0.6755503416061401, 0.6782994866371155, 0.6803195476531982, 0.681624710559845]",0.485
26,8,"[0.765160322189331, 0.7359250783920288, 0.7247973680496216, 0.7201389074325562, 0.7235690951347351, 0.7160828709602356, 0.7074921131134033, 0.7036210894584656, 0.7013490796089172, 0.6998350620269775]",0.595
26,9,"[0.7876062393188477, 0.7476672530174255, 0.7326057553291321, 0.7241028547286987, 0.7185161709785461, 0.7145490646362305, 0.7116004824638367, 0.7093437910079956, 0.7075824737548828, 0.7061887979507446]",0.515
26,10,"[0.618309497833252, 0.6481770277023315, 0.6594926118850708, 0.6620396375656128, 0.6634949445724487, 0.6683695316314697, 0.6754059195518494, 0.680709183216095, 0.6834284067153931, 0.6846403479576111]",0.605
26,11,"[0.526452898979187, 0.5662404298782349, 0.5962982177734375, 0.6185077428817749, 0.6345800161361694, 0.6462326049804688, 0.6547694206237793, 0.6610891222953796, 0.6657979488372803, 0.6693068742752075]",0.495
26,12,"[0.6295126080513, 0.6587222814559937, 0.6703601479530334, 0.6768767833709717, 0.6810593008995056, 0.6839393973350525, 0.6860097646713257, 0.6875414252281189, 0.6886976361274719, 0.6895835995674133]",0.47
26,13,"[0.7419731616973877, 0.72833251953125, 0.7233266830444336, 0.7081942558288574, 0.698954164981842, 0.6952250599861145, 0.6940609216690063, 0.6935263276100159, 0.693328857421875, 0.6932417750358582]",0.74
26,14,"[0.6332679986953735, 0.6562058329582214, 0.6615902185440063, 0.6393574476242065, 0.53336101770401, 0.42509225010871887, 0.3832245469093323, 0.34915030002593994, 0.338096559047699, 0.3266633152961731]",0.715
26,15,"[0.6462908387184143, 0.6687182784080505, 0.6773057579994202, 0.6820583343505859, 0.6849943399429321, 0.6869129538536072, 0.6881855726242065, 0.6889359951019287, 0.6882717609405518, 0.39241698384284973]",0.715
26,16,"[0.6475501656532288, 0.6674583554267883, 0.6754173636436462, 0.6799736618995667, 0.6829111576080322, 0.6849130988121033, 0.6863071322441101, 0.6872531771659851, 0.6877723932266235, 0.6874952912330627]",0.51
26,17,"[0.5174560546875, 0.5442162752151489, 0.5638315677642822, 0.577750027179718, 0.5868067741394043, 0.5916429758071899, 0.5925842523574829, 0.5916332602500916, 0.5786569714546204, 0.5967347621917725]",0.645
26,18,"[0.7481224536895752, 0.7223264575004578, 0.7129114866256714, 0.70789635181427, 0.7048503756523132, 0.7029591202735901, 0.701977014541626, 0.7032901048660278, 0.7002540230751038, 0.6992327570915222]",0.62
26,19,"[0.7319900989532471, 0.7118227481842041, 0.7045477628707886, 0.7006649971008301, 0.6983196139335632, 0.696814775466919, 0.695810854434967, 0.6951213479042053, 0.6946371793746948, 0.6942910552024841]",0.465
26,20,"[0.721914529800415, 0.7061149477958679, 0.7003624439239502, 0.6975678205490112, 0.6960766315460205, 0.6952366828918457, 0.6947847008705139, 0.6947681307792664, 1.0765796899795532, 1.0952398777008057]",0.745
26,21,"[0.7288529276847839, 0.7079986929893494, 0.7013662457466125, 0.6981356739997864, 0.6963481903076172, 0.6952986121177673, 0.694654643535614, 0.6942447423934937, 0.6939761638641357, 0.6937960982322693]",0.445
26,22,"[0.7251542210578918, 0.7081334590911865, 0.7027561068534851, 0.7001617550849915, 0.6993656754493713, 0.7168216705322266, 0.6966062188148499, 0.6949260830879211, 0.6939899325370789, 0.6939700841903687]",0.885
26,23,"[0.6603220701217651, 0.6704440712928772, 0.46996861696243286, 0.4754273295402527, 0.4693625569343567, 0.4339908957481384, 0.4304113984107971, 0.3974456191062927, 0.36897793412208557, 0.3746464252471924]",0.62
26,24,"[0.6735345721244812, 0.6849580407142639, 0.6889439821243286, 0.6907517910003662, 0.691684365272522, 0.6922104358673096, 0.6925271153450012, 0.6927270293235779, 0.6928577423095703, 0.6929454803466797]",0.465
26,25,"[0.673168420791626, 0.6858822107315063, 0.6894831657409668, 0.6909995675086975, 0.6916790008544922, 0.69181889295578, 0.3551350235939026, 0.37159186601638794, 0.3708290755748749, 0.36495205760002136]",0.815
26,26,"[0.7128020524978638, 0.7014344334602356, 0.6976933479309082, 0.6959328651428223, 0.6949782967567444, 0.6944180130958557, 0.6940717101097107, 0.6938496232032776, 0.6937029361724854, 0.6936032176017761]",0.44
